Busca;Posicao;Valor_Pesquisado;Tempo_Resposta;Tempo_Ordenar_Vetor;Tempo_Total_Busca
Binaria; -1; 3194; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 1008; 0.794000; 0; 0.794000
Ordenado; -1; 1008; 0.005000; 119773.510000; 119773.515000
Jump; -1; 1008; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 1008; 0.002000; 119773.510000; 119773.512000
Sequencial; 65275; 4005; 0.401000; 0; 0.401000
Ordenado; 2389; 4005; 0.020000; 119773.510000; 119773.530000
Jump; 2389; 4005; 0.002000; 119773.510000; 119773.512000
Binaria; 2390; 4005; 0.002000; 119773.510000; 119773.512000
Sequencial; 89860; 7348; 0.566000; 0; 0.566000
Ordenado; 4353; 7348; 0.034000; 119773.510000; 119773.544000
Jump; 4353; 7348; 0.002000; 119773.510000; 119773.512000
Binaria; 4353; 7348; 0.002000; 119773.510000; 119773.512000
Sequencial; 7308; 2947; 0.047000; 0; 0.047000
Ordenado; 1785; 2947; 0.015000; 119773.510000; 119773.525000
Jump; 1785; 2947; 0.002000; 119773.510000; 119773.512000
Binaria; 1785; 2947; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 4631; 0.816000; 0; 0.816000
Ordenado; -1; 4631; 0.021000; 119773.510000; 119773.531000
Jump; -1; 4631; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 4631; 0.003000; 119773.510000; 119773.513000
Sequencial; -1; 3009; 0.814000; 0; 0.814000
Ordenado; -1; 3009; 0.014000; 119773.510000; 119773.524000
Jump; -1; 3009; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 3009; 0.003000; 119773.510000; 119773.513000
Sequencial; -1; 2642; 0.773000; 0; 0.773000
Ordenado; -1; 2642; 0.019000; 119773.510000; 119773.529000
Jump; -1; 2642; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 2642; 0.003000; 119773.510000; 119773.513000
Sequencial; -1; 9816; 0.769000; 0; 0.769000
Ordenado; -1; 9816; 0.041000; 119773.510000; 119773.551000
Jump; -1; 9816; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 9816; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 5437; 0.778000; 0; 0.778000
Ordenado; -1; 5437; 0.025000; 119773.510000; 119773.535000
Jump; -1; 5437; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 5437; 0.002000; 119773.510000; 119773.512000
Sequencial; 22410; 2666; 0.137000; 0; 0.137000
Ordenado; 1623; 2666; 0.013000; 119773.510000; 119773.523000
Jump; 1623; 2666; 0.002000; 119773.510000; 119773.512000
Binaria; 1624; 2666; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 5941; 0.777000; 0; 0.777000
Ordenado; -1; 5941; 0.026000; 119773.510000; 119773.536000
Jump; -1; 5941; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 5941; 0.001000; 119773.510000; 119773.511000
Sequencial; 56776; 9453; 0.347000; 0; 0.347000
Ordenado; 5541; 9453; 0.040000; 119773.510000; 119773.550000
Jump; 5541; 9453; 0.002000; 119773.510000; 119773.512000
Binaria; 5541; 9453; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 6609; 0.778000; 0; 0.778000
Ordenado; -1; 6609; 0.029000; 119773.510000; 119773.539000
Jump; -1; 6609; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 6609; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 5033; 0.775000; 0; 0.775000
Ordenado; -1; 5033; 0.022000; 119773.510000; 119773.532000
Jump; -1; 5033; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 5033; 0.001000; 119773.510000; 119773.511000
Sequencial; 129313; 1018; 0.793000; 0; 0.793000
Ordenado; 629; 1018; 0.006000; 119773.510000; 119773.516000
Jump; 629; 1018; 0.002000; 119773.510000; 119773.512000
Binaria; 629; 1018; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 1462; 0.778000; 0; 0.778000
Ordenado; -1; 1462; 0.007000; 119773.510000; 119773.517000
Jump; -1; 1462; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 1462; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 5925; 0.793000; 0; 0.793000
Ordenado; -1; 5925; 0.026000; 119773.510000; 119773.536000
Jump; -1; 5925; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 5925; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 4636; 0.775000; 0; 0.775000
Ordenado; -1; 4636; 0.020000; 119773.510000; 119773.530000
Jump; -1; 4636; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 4636; 0.002000; 119773.510000; 119773.512000
Sequencial; 57597; 556; 0.341000; 0; 0.341000
Ordenado; 358; 556; 0.003000; 119773.510000; 119773.513000
Jump; 358; 556; 0.002000; 119773.510000; 119773.512000
Binaria; 358; 556; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 322; 0.788000; 0; 0.788000
Ordenado; -1; 322; 0.006000; 119773.510000; 119773.516000
Jump; -1; 322; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 322; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 1863; 0.788000; 0; 0.788000
Ordenado; -1; 1863; 0.010000; 119773.510000; 119773.520000
Jump; -1; 1863; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 1863; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 3710; 0.801000; 0; 0.801000
Ordenado; -1; 3710; 0.017000; 119773.510000; 119773.527000
Jump; -1; 3710; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 3710; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 8638; 0.786000; 0; 0.786000
Ordenado; -1; 8638; 0.038000; 119773.510000; 119773.548000
Jump; -1; 8638; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 8638; 0.002000; 119773.510000; 119773.512000
Sequencial; 13737; 4281; 0.086000; 0; 0.086000
Ordenado; 2538; 4281; 0.020000; 119773.510000; 119773.530000
Jump; 2538; 4281; 0.002000; 119773.510000; 119773.512000
Binaria; 2540; 4281; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 9888; 0.784000; 0; 0.784000
Ordenado; -1; 9888; 0.043000; 119773.510000; 119773.553000
Jump; -1; 9888; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 9888; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 2706; 0.792000; 0; 0.792000
Ordenado; -1; 2706; 0.013000; 119773.510000; 119773.523000
Jump; -1; 2706; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 2706; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 9857; 0.800000; 0; 0.800000
Ordenado; -1; 9857; 0.042000; 119773.510000; 119773.552000
Jump; -1; 9857; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 9857; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 3434; 0.784000; 0; 0.784000
Ordenado; -1; 3434; 0.016000; 119773.510000; 119773.526000
Jump; -1; 3434; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 3434; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 5049; 0.775000; 0; 0.775000
Ordenado; -1; 5049; 0.022000; 119773.510000; 119773.532000
Jump; -1; 5049; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 5049; 0.002000; 119773.510000; 119773.512000
Sequencial; 46693; 7057; 0.280000; 0; 0.280000
Ordenado; 4194; 7057; 0.030000; 119773.510000; 119773.540000
Jump; 4194; 7057; 0.003000; 119773.510000; 119773.513000
Binaria; 4194; 7057; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 2980; 0.778000; 0; 0.778000
Ordenado; -1; 2980; 0.014000; 119773.510000; 119773.524000
Jump; -1; 2980; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 2980; 0.002000; 119773.510000; 119773.512000
Sequencial; 48599; 2409; 0.290000; 0; 0.290000
Ordenado; 1449; 2409; 0.011000; 119773.510000; 119773.521000
Jump; 1449; 2409; 0.002000; 119773.510000; 119773.512000
Binaria; 1449; 2409; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 7414; 0.798000; 0; 0.798000
Ordenado; -1; 7414; 0.032000; 119773.510000; 119773.542000
Jump; -1; 7414; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 7414; 0.002000; 119773.510000; 119773.512000
Sequencial; 9197; 328; 0.057000; 0; 0.057000
Ordenado; 217; 328; 0.003000; 119773.510000; 119773.513000
Jump; 217; 328; 0.002000; 119773.510000; 119773.512000
Binaria; 217; 328; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 5357; 0.788000; 0; 0.788000
Ordenado; -1; 5357; 0.024000; 119773.510000; 119773.534000
Jump; -1; 5357; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 5357; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 2046; 0.791000; 0; 0.791000
Ordenado; -1; 2046; 0.010000; 119773.510000; 119773.520000
Jump; -1; 2046; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 2046; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 9689; 0.788000; 0; 0.788000
Ordenado; -1; 9689; 0.040000; 119773.510000; 119773.550000
Jump; -1; 9689; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 9689; 0.002000; 119773.510000; 119773.512000
Sequencial; 57737; 7999; 0.363000; 0; 0.363000
Ordenado; 4741; 7999; 0.034000; 119773.510000; 119773.544000
Jump; 4741; 7999; 0.003000; 119773.510000; 119773.513000
Binaria; 4741; 7999; 0.002000; 119773.510000; 119773.512000
Sequencial; 32936; 1862; 0.212000; 0; 0.212000
Ordenado; 1144; 1862; 0.010000; 119773.510000; 119773.520000
Jump; 1144; 1862; 0.002000; 119773.510000; 119773.512000
Binaria; 1144; 1862; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 1478; 0.789000; 0; 0.789000
Ordenado; -1; 1478; 0.008000; 119773.510000; 119773.518000
Jump; -1; 1478; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 1478; 0.003000; 119773.510000; 119773.513000
Sequencial; -1; 665; 0.776000; 0; 0.776000
Ordenado; -1; 665; 0.004000; 119773.510000; 119773.514000
Jump; -1; 665; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 665; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 7803; 0.783000; 0; 0.783000
Ordenado; -1; 7803; 0.047000; 119773.510000; 119773.557000
Jump; -1; 7803; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 7803; 0.002000; 119773.510000; 119773.512000
Sequencial; 73732; 931; 0.434000; 0; 0.434000
Ordenado; 578; 931; 0.005000; 119773.510000; 119773.515000
Jump; 578; 931; 0.002000; 119773.510000; 119773.512000
Binaria; 578; 931; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 7274; 0.783000; 0; 0.783000
Ordenado; -1; 7274; 0.031000; 119773.510000; 119773.541000
Jump; -1; 7274; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 7274; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 2836; 0.774000; 0; 0.774000
Ordenado; -1; 2836; 0.013000; 119773.510000; 119773.523000
Jump; -1; 2836; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 2836; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 8302; 0.774000; 0; 0.774000
Ordenado; -1; 8302; 0.036000; 119773.510000; 119773.546000
Jump; -1; 8302; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 8302; 0.001000; 119773.510000; 119773.511000
Sequencial; 79314; 8736; 0.465000; 0; 0.465000
Ordenado; 5156; 8736; 0.036000; 119773.510000; 119773.546000
Jump; 5156; 8736; 0.003000; 119773.510000; 119773.513000
Binaria; 5156; 8736; 0.002000; 119773.510000; 119773.512000
Sequencial; 19314; 5114; 0.115000; 0; 0.115000
Ordenado; 3042; 5114; 0.022000; 119773.510000; 119773.532000
Jump; 3042; 5114; 0.002000; 119773.510000; 119773.512000
Binaria; 3042; 5114; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 9290; 0.773000; 0; 0.773000
Ordenado; -1; 9290; 0.038000; 119773.510000; 119773.548000
Jump; -1; 9290; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 9290; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 5644; 0.791000; 0; 0.791000
Ordenado; -1; 5644; 0.025000; 119773.510000; 119773.535000
Jump; -1; 5644; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 5644; 0.001000; 119773.510000; 119773.511000
Sequencial; 16423; 1788; 0.099000; 0; 0.099000
Ordenado; 1098; 1788; 0.009000; 119773.510000; 119773.519000
Jump; 1098; 1788; 0.002000; 119773.510000; 119773.512000
Binaria; 1098; 1788; 0.002000; 119773.510000; 119773.512000
Sequencial; 75633; 1154; 0.447000; 0; 0.447000
Ordenado; 719; 1154; 0.006000; 119773.510000; 119773.516000
Jump; 719; 1154; 0.002000; 119773.510000; 119773.512000
Binaria; 719; 1154; 0.002000; 119773.510000; 119773.512000
Sequencial; 35700; 5706; 0.212000; 0; 0.212000
Ordenado; 3384; 5706; 0.025000; 119773.510000; 119773.535000
Jump; 3384; 5706; 0.002000; 119773.510000; 119773.512000
Binaria; 3384; 5706; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 426; 0.773000; 0; 0.773000
Ordenado; -1; 426; 0.004000; 119773.510000; 119773.514000
Jump; -1; 426; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 426; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 1787; 0.774000; 0; 0.774000
Ordenado; -1; 1787; 0.009000; 119773.510000; 119773.519000
Jump; -1; 1787; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 1787; 0.001000; 119773.510000; 119773.511000
Sequencial; 113189; 5594; 0.669000; 0; 0.669000
Ordenado; 3316; 5594; 0.024000; 119773.510000; 119773.534000
Jump; 3316; 5594; 0.002000; 119773.510000; 119773.512000
Binaria; 3316; 5594; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 3133; 0.775000; 0; 0.775000
Ordenado; -1; 3133; 0.015000; 119773.510000; 119773.525000
Jump; -1; 3133; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 3133; 0.002000; 119773.510000; 119773.512000
Sequencial; 30761; 7996; 0.184000; 0; 0.184000
Ordenado; 4739; 7996; 0.035000; 119773.510000; 119773.545000
Jump; 4739; 7996; 0.002000; 119773.510000; 119773.512000
Binaria; 4739; 7996; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 5380; 0.789000; 0; 0.789000
Ordenado; -1; 5380; 0.024000; 119773.510000; 119773.534000
Jump; -1; 5380; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 5380; 0.001000; 119773.510000; 119773.511000
Sequencial; 37637; 4534; 0.224000; 0; 0.224000
Ordenado; 2714; 4534; 0.021000; 119773.510000; 119773.531000
Jump; 2714; 4534; 0.002000; 119773.510000; 119773.512000
Binaria; 2714; 4534; 0.002000; 119773.510000; 119773.512000
Sequencial; 23491; 5053; 0.141000; 0; 0.141000
Ordenado; 3006; 5053; 0.022000; 119773.510000; 119773.532000
Jump; 3006; 5053; 0.002000; 119773.510000; 119773.512000
Binaria; 3006; 5053; 0.002000; 119773.510000; 119773.512000
Sequencial; 42711; 8360; 0.258000; 0; 0.258000
Ordenado; 4947; 8360; 0.037000; 119773.510000; 119773.547000
Jump; 4947; 8360; 0.002000; 119773.510000; 119773.512000
Binaria; 4947; 8360; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 6943; 0.775000; 0; 0.775000
Ordenado; -1; 6943; 0.030000; 119773.510000; 119773.540000
Jump; -1; 6943; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 6943; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 8820; 0.795000; 0; 0.795000
Ordenado; -1; 8820; 0.038000; 119773.510000; 119773.548000
Jump; -1; 8820; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 8820; 0.002000; 119773.510000; 119773.512000
Sequencial; 57084; 5040; 0.352000; 0; 0.352000
Ordenado; 2998; 5040; 0.022000; 119773.510000; 119773.532000
Jump; 2998; 5040; 0.002000; 119773.510000; 119773.512000
Binaria; 2998; 5040; 0.002000; 119773.510000; 119773.512000
Sequencial; 32684; 2300; 0.194000; 0; 0.194000
Ordenado; 1395; 2300; 0.011000; 119773.510000; 119773.521000
Jump; 1395; 2300; 0.002000; 119773.510000; 119773.512000
Binaria; 1395; 2300; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 866; 0.796000; 0; 0.796000
Ordenado; -1; 866; 0.005000; 119773.510000; 119773.515000
Jump; -1; 866; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 866; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 4729; 0.788000; 0; 0.788000
Ordenado; -1; 4729; 0.021000; 119773.510000; 119773.531000
Jump; -1; 4729; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 4729; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 299; 0.771000; 0; 0.771000
Ordenado; -1; 299; 0.003000; 119773.510000; 119773.513000
Jump; -1; 299; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 299; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 9080; 0.784000; 0; 0.784000
Ordenado; -1; 9080; 0.038000; 119773.510000; 119773.548000
Jump; -1; 9080; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 9080; 0.001000; 119773.510000; 119773.511000
Sequencial; 80228; 6208; 0.472000; 0; 0.472000
Ordenado; 3691; 6208; 0.027000; 119773.510000; 119773.537000
Jump; 3691; 6208; 0.002000; 119773.510000; 119773.512000
Binaria; 3692; 6208; 0.001000; 119773.510000; 119773.511000
Sequencial; 107073; 7316; 0.637000; 0; 0.637000
Ordenado; 4341; 7316; 0.031000; 119773.510000; 119773.541000
Jump; 4341; 7316; 0.003000; 119773.510000; 119773.513000
Binaria; 4341; 7316; 0.001000; 119773.510000; 119773.511000
Sequencial; 97350; 6884; 0.576000; 0; 0.576000
Ordenado; 4088; 6884; 0.029000; 119773.510000; 119773.539000
Jump; 4088; 6884; 0.002000; 119773.510000; 119773.512000
Binaria; 4088; 6884; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 3491; 0.779000; 0; 0.779000
Ordenado; -1; 3491; 0.016000; 119773.510000; 119773.526000
Jump; -1; 3491; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 3491; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 942; 0.785000; 0; 0.785000
Ordenado; -1; 942; 0.005000; 119773.510000; 119773.515000
Jump; -1; 942; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 942; 0.001000; 119773.510000; 119773.511000
Sequencial; 118064; 6072; 0.703000; 0; 0.703000
Ordenado; 3606; 6072; 0.027000; 119773.510000; 119773.537000
Jump; 3606; 6072; 0.003000; 119773.510000; 119773.513000
Binaria; 3606; 6072; 0.002000; 119773.510000; 119773.512000
Sequencial; 3622; 8145; 0.022000; 0; 0.022000
Ordenado; 4832; 8145; 0.035000; 119773.510000; 119773.545000
Jump; 4832; 8145; 0.002000; 119773.510000; 119773.512000
Binaria; 4832; 8145; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 6030; 0.779000; 0; 0.779000
Ordenado; -1; 6030; 0.028000; 119773.510000; 119773.538000
Jump; -1; 6030; 0.003000; 119773.510000; 119773.513000
Binaria; -1; 6030; 0.002000; 119773.510000; 119773.512000
Sequencial; -1; 7538; 0.780000; 0; 0.780000
Ordenado; -1; 7538; 0.032000; 119773.510000; 119773.542000
Jump; -1; 7538; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 7538; 0.002000; 119773.510000; 119773.512000
Sequencial; 57421; 3788; 0.339000; 0; 0.339000
Ordenado; 2256; 3788; 0.017000; 119773.510000; 119773.527000
Jump; 2256; 3788; 0.002000; 119773.510000; 119773.512000
Binaria; 2256; 3788; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 8026; 0.772000; 0; 0.772000
Ordenado; -1; 8026; 0.034000; 119773.510000; 119773.544000
Jump; -1; 8026; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 8026; 0.001000; 119773.510000; 119773.511000
Sequencial; -1; 9326; 0.778000; 0; 0.778000
Ordenado; -1; 9326; 0.039000; 119773.510000; 119773.549000
Jump; -1; 9326; 0.002000; 119773.510000; 119773.512000
Binaria; -1; 9326; 0.002000; 119773.510000; 119773.512000
