Busca;Posicao;Valor_Pesquisado;Tempo_Resposta;Tempo_Ordenar_Vetor;Tempo_Total_Busca
Sequencial; -1; 4236; 0.391000; 0; 0.391000
Ordenado; -1; 4236; 0.025000; 31040.821000; 31040.846000
Jump; -1; 4236; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 4236; 0.002000; 31040.821000; 31040.823000
Sequencial; 30126; 691; 0.178000; 0; 0.178000
Ordenado; 563; 691; 0.005000; 31040.821000; 31040.826000
Jump; 563; 691; 0.001000; 31040.821000; 31040.822000
Binaria; 563; 691; 0.002000; 31040.821000; 31040.823000
Sequencial; 43064; 1; 0.252000; 0; 0.252000
Ordenado; 1; 1; 0.002000; 31040.821000; 31040.823000
Jump; 1; 1; 0.002000; 31040.821000; 31040.823000
Binaria; 2; 1; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 3342; 0.405000; 0; 0.405000
Ordenado; -1; 3342; 0.020000; 31040.821000; 31040.841000
Jump; -1; 3342; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 3342; 0.002000; 31040.821000; 31040.823000
Sequencial; 52810; 4920; 0.317000; 0; 0.317000
Ordenado; 4060; 4920; 0.031000; 31040.821000; 31040.852000
Jump; 4060; 4920; 0.003000; 31040.821000; 31040.824000
Binaria; 4060; 4920; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 6063; 0.407000; 0; 0.407000
Ordenado; -1; 6063; 0.037000; 31040.821000; 31040.858000
Jump; -1; 6063; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 6063; 0.002000; 31040.821000; 31040.823000
Sequencial; 6913; 3353; 0.043000; 0; 0.043000
Ordenado; 2686; 3353; 0.021000; 31040.821000; 31040.842000
Jump; 2686; 3353; 0.002000; 31040.821000; 31040.823000
Binaria; 2688; 3353; 0.002000; 31040.821000; 31040.823000
Sequencial; 19992; 6435; 0.125000; 0; 0.125000
Ordenado; 5306; 6435; 0.038000; 31040.821000; 31040.859000
Jump; 5306; 6435; 0.002000; 31040.821000; 31040.823000
Binaria; 5306; 6435; 0.002000; 31040.821000; 31040.823000
Sequencial; 57498; 2004; 0.355000; 0; 0.355000
Ordenado; 1607; 2004; 0.012000; 31040.821000; 31040.833000
Jump; 1607; 2004; 0.002000; 31040.821000; 31040.823000
Binaria; 1608; 2004; 0.001000; 31040.821000; 31040.822000
Sequencial; 60743; 3500; 0.411000; 0; 0.411000
Ordenado; 2807; 3500; 0.022000; 31040.821000; 31040.843000
Jump; 2807; 3500; 0.003000; 31040.821000; 31040.824000
Binaria; 2807; 3500; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 8651; 0.395000; 0; 0.395000
Ordenado; -1; 8651; 0.052000; 31040.821000; 31040.873000
Jump; -1; 8651; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 8651; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 3637; 0.398000; 0; 0.398000
Ordenado; -1; 3637; 0.023000; 31040.821000; 31040.844000
Jump; -1; 3637; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 3637; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 915; 0.391000; 0; 0.391000
Ordenado; -1; 915; 0.007000; 31040.821000; 31040.828000
Jump; -1; 915; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 915; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 9616; 0.390000; 0; 0.390000
Ordenado; -1; 9616; 0.077000; 31040.821000; 31040.898000
Jump; -1; 9616; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 9616; 0.003000; 31040.821000; 31040.824000
Sequencial; -1; 8085; 0.395000; 0; 0.395000
Ordenado; -1; 8085; 0.046000; 31040.821000; 31040.867000
Jump; -1; 8085; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 8085; 0.002000; 31040.821000; 31040.823000
Sequencial; 52315; 3131; 0.310000; 0; 0.310000
Ordenado; 2489; 3131; 0.019000; 31040.821000; 31040.840000
Jump; 2489; 3131; 0.003000; 31040.821000; 31040.824000
Binaria; 2489; 3131; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 8451; 0.398000; 0; 0.398000
Ordenado; -1; 8451; 0.054000; 31040.821000; 31040.875000
Jump; -1; 8451; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 8451; 0.002000; 31040.821000; 31040.823000
Sequencial; 4671; 7560; 0.029000; 0; 0.029000
Ordenado; 6175; 7560; 0.046000; 31040.821000; 31040.867000
Jump; 6175; 7560; 0.002000; 31040.821000; 31040.823000
Binaria; 6176; 7560; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 355; 0.410000; 0; 0.410000
Ordenado; -1; 355; 0.004000; 31040.821000; 31040.825000
Jump; -1; 355; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 355; 0.002000; 31040.821000; 31040.823000
Sequencial; 27219; 3307; 0.171000; 0; 0.171000
Ordenado; 2649; 3307; 0.021000; 31040.821000; 31040.842000
Jump; 2649; 3307; 0.002000; 31040.821000; 31040.823000
Binaria; 2650; 3307; 0.002000; 31040.821000; 31040.823000
Sequencial; 63644; 2212; 0.381000; 0; 0.381000
Ordenado; 1771; 2212; 0.014000; 31040.821000; 31040.835000
Jump; 1771; 2212; 0.002000; 31040.821000; 31040.823000
Binaria; 1771; 2212; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 1002; 0.393000; 0; 0.393000
Ordenado; -1; 1002; 0.008000; 31040.821000; 31040.829000
Jump; -1; 1002; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 1002; 0.002000; 31040.821000; 31040.823000
Sequencial; 41711; 9528; 0.252000; 0; 0.252000
Ordenado; 7818; 9528; 0.058000; 31040.821000; 31040.879000
Jump; 7818; 9528; 0.002000; 31040.821000; 31040.823000
Binaria; 7818; 9528; 0.001000; 31040.821000; 31040.822000
Sequencial; 31205; 1078; 0.184000; 0; 0.184000
Ordenado; 894; 1078; 0.008000; 31040.821000; 31040.829000
Jump; 894; 1078; 0.002000; 31040.821000; 31040.823000
Binaria; 894; 1078; 0.001000; 31040.821000; 31040.822000
Sequencial; 20668; 1118; 0.137000; 0; 0.137000
Ordenado; 920; 1118; 0.007000; 31040.821000; 31040.828000
Jump; 920; 1118; 0.002000; 31040.821000; 31040.823000
Binaria; 920; 1118; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 3130; 0.389000; 0; 0.389000
Ordenado; -1; 3130; 0.019000; 31040.821000; 31040.840000
Jump; -1; 3130; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 3130; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 6508; 0.386000; 0; 0.386000
Ordenado; -1; 6508; 0.039000; 31040.821000; 31040.860000
Jump; -1; 6508; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 6508; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 5075; 0.391000; 0; 0.391000
Ordenado; -1; 5075; 0.032000; 31040.821000; 31040.853000
Jump; -1; 5075; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 5075; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 1602; 0.392000; 0; 0.392000
Ordenado; -1; 1602; 0.010000; 31040.821000; 31040.831000
Jump; -1; 1602; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 1602; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 8479; 0.394000; 0; 0.394000
Ordenado; -1; 8479; 0.050000; 31040.821000; 31040.871000
Jump; -1; 8479; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 8479; 0.002000; 31040.821000; 31040.823000
Sequencial; 48154; 3773; 0.294000; 0; 0.294000
Ordenado; 3017; 3773; 0.022000; 31040.821000; 31040.843000
Jump; 3017; 3773; 0.002000; 31040.821000; 31040.823000
Binaria; 3017; 3773; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 5839; 0.408000; 0; 0.408000
Ordenado; -1; 5839; 0.036000; 31040.821000; 31040.857000
Jump; -1; 5839; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 5839; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 5522; 0.412000; 0; 0.412000
Ordenado; -1; 5522; 0.035000; 31040.821000; 31040.856000
Jump; -1; 5522; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 5522; 0.002000; 31040.821000; 31040.823000
Sequencial; 47891; 126; 0.296000; 0; 0.296000
Ordenado; 108; 126; 0.002000; 31040.821000; 31040.823000
Jump; 108; 126; 0.001000; 31040.821000; 31040.822000
Binaria; 108; 126; 0.002000; 31040.821000; 31040.823000
Sequencial; 37802; 9181; 0.230000; 0; 0.230000
Ordenado; 7518; 9181; 0.056000; 31040.821000; 31040.877000
Jump; 7518; 9181; 0.002000; 31040.821000; 31040.823000
Binaria; 7518; 9181; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 443; 0.409000; 0; 0.409000
Ordenado; -1; 443; 0.004000; 31040.821000; 31040.825000
Jump; -1; 443; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 443; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 6189; 0.406000; 0; 0.406000
Ordenado; -1; 6189; 0.040000; 31040.821000; 31040.861000
Jump; -1; 6189; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 6189; 0.002000; 31040.821000; 31040.823000
Sequencial; 7657; 8886; 0.049000; 0; 0.049000
Ordenado; 7246; 8886; 0.054000; 31040.821000; 31040.875000
Jump; 7246; 8886; 0.002000; 31040.821000; 31040.823000
Binaria; 7248; 8886; 0.002000; 31040.821000; 31040.823000
Sequencial; 1496; 6878; 0.011000; 0; 0.011000
Ordenado; 5677; 6878; 0.041000; 31040.821000; 31040.862000
Jump; 5677; 6878; 0.004000; 31040.821000; 31040.825000
Binaria; 5678; 6878; 0.002000; 31040.821000; 31040.823000
Sequencial; 33506; 8194; 0.204000; 0; 0.204000
Ordenado; 6692; 8194; 0.048000; 31040.821000; 31040.869000
Jump; 6692; 8194; 0.003000; 31040.821000; 31040.824000
Binaria; 6692; 8194; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 2386; 0.403000; 0; 0.403000
Ordenado; -1; 2386; 0.016000; 31040.821000; 31040.837000
Jump; -1; 2386; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 2386; 0.001000; 31040.821000; 31040.822000
Sequencial; 32828; 1881; 0.201000; 0; 0.201000
Ordenado; 1500; 1881; 0.013000; 31040.821000; 31040.834000
Jump; 1500; 1881; 0.002000; 31040.821000; 31040.823000
Binaria; 1500; 1881; 0.002000; 31040.821000; 31040.823000
Sequencial; 51982; 8183; 0.314000; 0; 0.314000
Ordenado; 6682; 8183; 0.048000; 31040.821000; 31040.869000
Jump; 6682; 8183; 0.002000; 31040.821000; 31040.823000
Binaria; 6682; 8183; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 9653; 0.387000; 0; 0.387000
Ordenado; -1; 9653; 0.076000; 31040.821000; 31040.897000
Jump; -1; 9653; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 9653; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 7849; 0.396000; 0; 0.396000
Ordenado; -1; 7849; 0.050000; 31040.821000; 31040.871000
Jump; -1; 7849; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 7849; 0.002000; 31040.821000; 31040.823000
Sequencial; 8101; 2621; 0.050000; 0; 0.050000
Ordenado; 2083; 2621; 0.017000; 31040.821000; 31040.838000
Jump; 2083; 2621; 0.002000; 31040.821000; 31040.823000
Binaria; 2084; 2621; 0.001000; 31040.821000; 31040.822000
Sequencial; 3888; 2785; 0.025000; 0; 0.025000
Ordenado; 2205; 2785; 0.017000; 31040.821000; 31040.838000
Jump; 2205; 2785; 0.002000; 31040.821000; 31040.823000
Binaria; 2206; 2785; 0.002000; 31040.821000; 31040.823000
Sequencial; 20469; 6300; 0.124000; 0; 0.124000
Ordenado; 5176; 6300; 0.038000; 31040.821000; 31040.859000
Jump; 5176; 6300; 0.002000; 31040.821000; 31040.823000
Binaria; 5176; 6300; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 181; 0.415000; 0; 0.415000
Ordenado; -1; 181; 0.002000; 31040.821000; 31040.823000
Jump; -1; 181; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 181; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 9492; 0.394000; 0; 0.394000
Ordenado; -1; 9492; 0.058000; 31040.821000; 31040.879000
Jump; -1; 9492; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 9492; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 9607; 0.390000; 0; 0.390000
Ordenado; -1; 9607; 0.057000; 31040.821000; 31040.878000
Jump; -1; 9607; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 9607; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 2393; 0.390000; 0; 0.390000
Ordenado; -1; 2393; 0.015000; 31040.821000; 31040.836000
Jump; -1; 2393; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 2393; 0.002000; 31040.821000; 31040.823000
Sequencial; 3980; 494; 0.026000; 0; 0.026000
Ordenado; 389; 494; 0.004000; 31040.821000; 31040.825000
Jump; 389; 494; 0.002000; 31040.821000; 31040.823000
Binaria; 389; 494; 0.001000; 31040.821000; 31040.822000
Sequencial; 43414; 5487; 0.262000; 0; 0.262000
Ordenado; 4521; 5487; 0.032000; 31040.821000; 31040.853000
Jump; 4521; 5487; 0.002000; 31040.821000; 31040.823000
Binaria; 4522; 5487; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 3472; 0.392000; 0; 0.392000
Ordenado; -1; 3472; 0.021000; 31040.821000; 31040.842000
Jump; -1; 3472; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 3472; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 7964; 0.392000; 0; 0.392000
Ordenado; -1; 7964; 0.047000; 31040.821000; 31040.868000
Jump; -1; 7964; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 7964; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 8617; 0.410000; 0; 0.410000
Ordenado; -1; 8617; 0.050000; 31040.821000; 31040.871000
Jump; -1; 8617; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 8617; 0.001000; 31040.821000; 31040.822000
Sequencial; 15527; 6332; 0.093000; 0; 0.093000
Ordenado; 5198; 6332; 0.038000; 31040.821000; 31040.859000
Jump; 5198; 6332; 0.002000; 31040.821000; 31040.823000
Binaria; 5198; 6332; 0.001000; 31040.821000; 31040.822000
Sequencial; 13055; 3039; 0.087000; 0; 0.087000
Ordenado; 2404; 3039; 0.018000; 31040.821000; 31040.839000
Jump; 2404; 3039; 0.002000; 31040.821000; 31040.823000
Binaria; 2404; 3039; 0.002000; 31040.821000; 31040.823000
Sequencial; 56218; 6571; 0.337000; 0; 0.337000
Ordenado; 5426; 6571; 0.039000; 31040.821000; 31040.860000
Jump; 5426; 6571; 0.002000; 31040.821000; 31040.823000
Binaria; 5426; 6571; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 1163; 0.388000; 0; 0.388000
Ordenado; -1; 1163; 0.008000; 31040.821000; 31040.829000
Jump; -1; 1163; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 1163; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 3165; 0.386000; 0; 0.386000
Ordenado; -1; 3165; 0.019000; 31040.821000; 31040.840000
Jump; -1; 3165; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 3165; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 2410; 0.391000; 0; 0.391000
Ordenado; -1; 2410; 0.015000; 31040.821000; 31040.836000
Jump; -1; 2410; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 2410; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 6686; 0.389000; 0; 0.389000
Ordenado; -1; 6686; 0.040000; 31040.821000; 31040.861000
Jump; -1; 6686; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 6686; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 9643; 0.394000; 0; 0.394000
Ordenado; -1; 9643; 0.058000; 31040.821000; 31040.879000
Jump; -1; 9643; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 9643; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 1591; 0.417000; 0; 0.417000
Ordenado; -1; 1591; 0.010000; 31040.821000; 31040.831000
Jump; -1; 1591; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 1591; 0.001000; 31040.821000; 31040.822000
Sequencial; 19972; 7129; 0.120000; 0; 0.120000
Ordenado; 5854; 7129; 0.044000; 31040.821000; 31040.865000
Jump; 5854; 7129; 0.003000; 31040.821000; 31040.824000
Binaria; 5854; 7129; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 2185; 0.397000; 0; 0.397000
Ordenado; -1; 2185; 0.014000; 31040.821000; 31040.835000
Jump; -1; 2185; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 2185; 0.002000; 31040.821000; 31040.823000
Sequencial; 17781; 6829; 0.107000; 0; 0.107000
Ordenado; 5641; 6829; 0.041000; 31040.821000; 31040.862000
Jump; 5641; 6829; 0.002000; 31040.821000; 31040.823000
Binaria; 5641; 6829; 0.002000; 31040.821000; 31040.823000
Sequencial; 17748; 359; 0.111000; 0; 0.111000
Ordenado; 276; 359; 0.003000; 31040.821000; 31040.824000
Jump; 276; 359; 0.002000; 31040.821000; 31040.823000
Binaria; 276; 359; 0.002000; 31040.821000; 31040.823000
Sequencial; 1655; 6731; 0.011000; 0; 0.011000
Ordenado; 5565; 6731; 0.040000; 31040.821000; 31040.861000
Jump; 5565; 6731; 0.002000; 31040.821000; 31040.823000
Binaria; 5568; 6731; 0.001000; 31040.821000; 31040.822000
Sequencial; -1; 9215; 0.401000; 0; 0.401000
Ordenado; -1; 9215; 0.058000; 31040.821000; 31040.879000
Jump; -1; 9215; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 9215; 0.002000; 31040.821000; 31040.823000
Sequencial; 25032; 2240; 0.156000; 0; 0.156000
Ordenado; 1791; 2240; 0.014000; 31040.821000; 31040.835000
Jump; 1791; 2240; 0.002000; 31040.821000; 31040.823000
Binaria; 1791; 2240; 0.002000; 31040.821000; 31040.823000
Sequencial; 856; 1266; 0.007000; 0; 0.007000
Ordenado; 1054; 1266; 0.009000; 31040.821000; 31040.830000
Jump; 1054; 1266; 0.002000; 31040.821000; 31040.823000
Binaria; 1056; 1266; 0.001000; 31040.821000; 31040.822000
Sequencial; 31722; 8869; 0.189000; 0; 0.189000
Ordenado; 7234; 8869; 0.051000; 31040.821000; 31040.872000
Jump; 7234; 8869; 0.002000; 31040.821000; 31040.823000
Binaria; 7234; 8869; 0.002000; 31040.821000; 31040.823000
Sequencial; 7865; 89; 0.048000; 0; 0.048000
Ordenado; 77; 89; 0.002000; 31040.821000; 31040.823000
Jump; 77; 89; 0.002000; 31040.821000; 31040.823000
Binaria; 77; 89; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 3887; 0.393000; 0; 0.393000
Ordenado; -1; 3887; 0.023000; 31040.821000; 31040.844000
Jump; -1; 3887; 0.002000; 31040.821000; 31040.823000
Binaria; -1; 3887; 0.002000; 31040.821000; 31040.823000
Sequencial; -1; 8006; 0.394000; 0; 0.394000
Ordenado; -1; 8006; 0.047000; 31040.821000; 31040.868000
Jump; -1; 8006; 0.003000; 31040.821000; 31040.824000
Binaria; -1; 8006; 0.002000; 31040.821000; 31040.823000
