Busca;Posicao;Valor_Pesquisado;Tempo_Resposta;Tempo_Ordenar_Vetor;Tempo_Total_Busca
Busca_Sequencial; -1; 188; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 188; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 188; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 188; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 128; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 128; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 128; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 128; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 36; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 36; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 36; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 36; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 122; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 122; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 122; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 122; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 36; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 36; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 36; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 36; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 169; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 169; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 169; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 169; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 160; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 160; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 160; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 160; 0.002000; 6.745000; 6.747000
Busca_Sequencial; 109; 54; 0.002000; 0; 0.002000
Busca_Sequencial_Ordenado; 11; 54; 0.002000; 6.745000; 6.747000
Jump_Search; 11; 54; 0.002000; 6.745000; 6.747000
Busca_Binaria; 11; 54; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 63; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 63; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 63; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 63; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 131; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 131; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 131; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 131; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 144; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 144; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 144; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 144; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 39; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 39; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 39; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 39; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 443; 83; 0.004000; 0; 0.004000
Busca_Sequencial_Ordenado; 18; 83; 0.001000; 6.745000; 6.746000
Jump_Search; 18; 83; 0.002000; 6.745000; 6.747000
Busca_Binaria; 18; 83; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 169; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 169; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 169; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 169; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 107; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 107; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 107; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 107; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 33; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 33; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 33; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 33; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 187; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 187; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 187; 0.011000; 6.745000; 6.756000
Busca_Binaria; -1; 187; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 60; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 60; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 60; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 60; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 97; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 97; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 97; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 97; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 140; 0.012000; 0; 0.012000
Busca_Sequencial_Ordenado; -1; 140; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 140; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 140; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 124; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 124; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 124; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 124; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 8; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 8; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 8; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 8; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 101; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 101; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 101; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 101; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 37; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 37; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 37; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 37; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 151; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 151; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 151; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 151; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 150; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 150; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 150; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 150; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 32; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 32; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 32; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 32; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 116; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 116; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 116; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 116; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 155; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 155; 0.015000; 6.745000; 6.760000
Jump_Search; -1; 155; 0.003000; 6.745000; 6.748000
Busca_Binaria; -1; 155; 0.003000; 6.745000; 6.748000
Busca_Sequencial; -1; 46; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 46; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 46; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 46; 0.003000; 6.745000; 6.748000
Busca_Sequencial; -1; 145; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 145; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 145; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 145; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 119; 95; 0.002000; 0; 0.002000
Busca_Sequencial_Ordenado; 22; 95; 0.002000; 6.745000; 6.747000
Jump_Search; 22; 95; 0.002000; 6.745000; 6.747000
Busca_Binaria; 22; 95; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 127; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 127; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 127; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 127; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 181; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 181; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 181; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 181; 0.003000; 6.745000; 6.748000
Busca_Sequencial; -1; 17; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 17; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 17; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 17; 0.003000; 6.745000; 6.748000
Busca_Sequencial; -1; 163; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 163; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 163; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 163; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 103; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 103; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 103; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 103; 0.002000; 6.745000; 6.747000
Busca_Sequencial; 49; 130; 0.001000; 0; 0.001000
Busca_Sequencial_Ordenado; 34; 130; 0.002000; 6.745000; 6.747000
Jump_Search; 34; 130; 0.002000; 6.745000; 6.747000
Busca_Binaria; 34; 130; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 17; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 17; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 17; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 17; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 118; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 118; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 118; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 118; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 61; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 61; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 61; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 61; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 113; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 113; 0.004000; 6.745000; 6.749000
Jump_Search; -1; 113; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 113; 0.002000; 6.745000; 6.747000
Busca_Sequencial; 210; 109; 0.002000; 0; 0.002000
Busca_Sequencial_Ordenado; 25; 109; 0.001000; 6.745000; 6.746000
Jump_Search; 25; 109; 0.002000; 6.745000; 6.747000
Busca_Binaria; 25; 109; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 96; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 96; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 96; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 96; 0.002000; 6.745000; 6.747000
Busca_Sequencial; 163; 34; 0.002000; 0; 0.002000
Busca_Sequencial_Ordenado; 4; 34; 0.002000; 6.745000; 6.747000
Jump_Search; 4; 34; 0.002000; 6.745000; 6.747000
Busca_Binaria; 4; 34; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 17; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 17; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 17; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 17; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 798; 129; 0.006000; 0; 0.006000
Busca_Sequencial_Ordenado; 33; 129; 0.001000; 6.745000; 6.746000
Jump_Search; 33; 129; 0.002000; 6.745000; 6.747000
Busca_Binaria; 33; 129; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 22; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 22; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 22; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 22; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 77; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 77; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 77; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 77; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 178; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 178; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 178; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 178; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 40; 114; 0.001000; 0; 0.001000
Busca_Sequencial_Ordenado; 28; 114; 0.002000; 6.745000; 6.747000
Jump_Search; 28; 114; 0.002000; 6.745000; 6.747000
Busca_Binaria; 28; 114; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 194; 154; 0.003000; 0; 0.003000
Busca_Sequencial_Ordenado; 37; 154; 0.002000; 6.745000; 6.747000
Jump_Search; 37; 154; 0.002000; 6.745000; 6.747000
Busca_Binaria; 38; 154; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 187; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 187; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 187; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 187; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 15; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 15; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 15; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 15; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 191; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 191; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 191; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 191; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 90; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 90; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 90; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 90; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 165; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 165; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 165; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 165; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 23; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 23; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 23; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 23; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 7; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 7; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 7; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 7; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 72; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 72; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 72; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 72; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 22; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 22; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 22; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 22; 0.002000; 6.745000; 6.747000
Busca_Sequencial; 944; 152; 0.006000; 0; 0.006000
Busca_Sequencial_Ordenado; 36; 152; 0.002000; 6.745000; 6.747000
Jump_Search; 36; 152; 0.002000; 6.745000; 6.747000
Busca_Binaria; 36; 152; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 480; 168; 0.004000; 0; 0.004000
Busca_Sequencial_Ordenado; 42; 168; 0.002000; 6.745000; 6.747000
Jump_Search; 42; 168; 0.001000; 6.745000; 6.746000
Busca_Binaria; 42; 168; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 149; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 149; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 149; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 149; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 86; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 86; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 86; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 86; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 137; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 137; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 137; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 137; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 64; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 64; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 64; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 64; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 141; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 141; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 141; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 141; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 67; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 67; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 67; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 67; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 163; 34; 0.002000; 0; 0.002000
Busca_Sequencial_Ordenado; 4; 34; 0.001000; 6.745000; 6.746000
Jump_Search; 4; 34; 0.002000; 6.745000; 6.747000
Busca_Binaria; 4; 34; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 59; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 59; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 59; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 59; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 81; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 81; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 81; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 81; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 99; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 99; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 99; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 99; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 169; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 169; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 169; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 169; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 177; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 177; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 177; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 177; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 993; 134; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; 35; 134; 0.001000; 6.745000; 6.746000
Jump_Search; 35; 134; 0.001000; 6.745000; 6.746000
Busca_Binaria; 35; 134; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 186; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 186; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 186; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 186; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 59; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 59; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 59; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 59; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 156; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 156; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 156; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 156; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 15; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 15; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 15; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 15; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 37; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 37; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 37; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 37; 0.002000; 6.745000; 6.747000
Busca_Sequencial; -1; 70; 0.008000; 0; 0.008000
Busca_Sequencial_Ordenado; -1; 70; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 70; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 70; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 169; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 169; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 169; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 169; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 176; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 176; 0.002000; 6.745000; 6.747000
Jump_Search; -1; 176; 0.002000; 6.745000; 6.747000
Busca_Binaria; -1; 176; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 37; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 37; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 37; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 37; 0.001000; 6.745000; 6.746000
Busca_Sequencial; 615; 112; 0.005000; 0; 0.005000
Busca_Sequencial_Ordenado; 27; 112; 0.001000; 6.745000; 6.746000
Jump_Search; 27; 112; 0.002000; 6.745000; 6.747000
Busca_Binaria; 27; 112; 0.001000; 6.745000; 6.746000
Busca_Sequencial; -1; 67; 0.007000; 0; 0.007000
Busca_Sequencial_Ordenado; -1; 67; 0.001000; 6.745000; 6.746000
Jump_Search; -1; 67; 0.001000; 6.745000; 6.746000
Busca_Binaria; -1; 67; 0.002000; 6.745000; 6.747000
Busca_Sequencial; 194; 154; 0.003000; 0; 0.003000
Busca_Sequencial_Ordenado; 37; 154; 0.002000; 6.745000; 6.747000
Jump_Search; 37; 154; 0.001000; 6.745000; 6.746000
Busca_Binaria; 38; 154; 0.002000; 6.745000; 6.747000
