Busca;Posicao;Valor_Pesquisado;Tempo_Resposta;Tempo_Ordenar_Vetor;Tempo_Total_Busca
Jump; -1; 1778; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1778; 0.001000; 1755.526000; 1755.527000
Sequencial; 12091; 1289; 0.073000; 0; 0.073000
Ordenado; 739; 1289; 0.006000; 1755.526000; 1755.532000
Jump; 739; 1289; 0.002000; 1755.526000; 1755.528000
Binaria; 739; 1289; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1953; 0.099000; 0; 0.099000
Ordenado; -1; 1953; 0.009000; 1755.526000; 1755.535000
Jump; -1; 1953; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1953; 0.001000; 1755.526000; 1755.527000
Sequencial; 12902; 1283; 0.077000; 0; 0.077000
Ordenado; 736; 1283; 0.006000; 1755.526000; 1755.532000
Jump; 736; 1283; 0.002000; 1755.526000; 1755.528000
Binaria; 736; 1283; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 13; 0.102000; 0; 0.102000
Ordenado; -1; 13; 0.001000; 1755.526000; 1755.527000
Jump; -1; 13; 0.001000; 1755.526000; 1755.527000
Binaria; -1; 13; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 648; 0.101000; 0; 0.101000
Ordenado; -1; 648; 0.003000; 1755.526000; 1755.529000
Jump; -1; 648; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 648; 0.002000; 1755.526000; 1755.528000
Sequencial; 6248; 1296; 0.047000; 0; 0.047000
Ordenado; 743; 1296; 0.007000; 1755.526000; 1755.533000
Jump; 743; 1296; 0.002000; 1755.526000; 1755.528000
Binaria; 744; 1296; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1108; 0.100000; 0; 0.100000
Ordenado; -1; 1108; 0.005000; 1755.526000; 1755.531000
Jump; -1; 1108; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1108; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 506; 0.099000; 0; 0.099000
Ordenado; -1; 506; 0.003000; 1755.526000; 1755.529000
Jump; -1; 506; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 506; 0.001000; 1755.526000; 1755.527000
Sequencial; 11921; 796; 0.087000; 0; 0.087000
Ordenado; 434; 796; 0.005000; 1755.526000; 1755.531000
Jump; 434; 796; 0.002000; 1755.526000; 1755.528000
Binaria; 434; 796; 0.001000; 1755.526000; 1755.527000
Sequencial; 8710; 38; 0.052000; 0; 0.052000
Ordenado; 25; 38; 0.001000; 1755.526000; 1755.527000
Jump; 25; 38; 0.002000; 1755.526000; 1755.528000
Binaria; 25; 38; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1; 0.098000; 0; 0.098000
Ordenado; -1; 1; 0.002000; 1755.526000; 1755.528000
Jump; -1; 1; 0.001000; 1755.526000; 1755.527000
Binaria; -1; 1; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1188; 0.096000; 0; 0.096000
Ordenado; -1; 1188; 0.006000; 1755.526000; 1755.532000
Jump; -1; 1188; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1188; 0.003000; 1755.526000; 1755.529000
Sequencial; 5259; 1517; 0.036000; 0; 0.036000
Ordenado; 851; 1517; 0.008000; 1755.526000; 1755.534000
Jump; 851; 1517; 0.003000; 1755.526000; 1755.529000
Binaria; 851; 1517; 0.001000; 1755.526000; 1755.527000
Sequencial; 3179; 1325; 0.020000; 0; 0.020000
Ordenado; 755; 1325; 0.007000; 1755.526000; 1755.533000
Jump; 755; 1325; 0.002000; 1755.526000; 1755.528000
Binaria; 756; 1325; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1079; 0.098000; 0; 0.098000
Ordenado; -1; 1079; 0.005000; 1755.526000; 1755.531000
Jump; -1; 1079; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1079; 0.002000; 1755.526000; 1755.528000
Sequencial; 6408; 1874; 0.038000; 0; 0.038000
Ordenado; 1050; 1874; 0.009000; 1755.526000; 1755.535000
Jump; 1050; 1874; 0.002000; 1755.526000; 1755.528000
Binaria; 1050; 1874; 0.002000; 1755.526000; 1755.528000
Sequencial; 8969; 764; 0.070000; 0; 0.070000
Ordenado; 414; 764; 0.004000; 1755.526000; 1755.530000
Jump; 414; 764; 0.001000; 1755.526000; 1755.527000
Binaria; 414; 764; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 597; 0.099000; 0; 0.099000
Ordenado; -1; 597; 0.004000; 1755.526000; 1755.530000
Jump; -1; 597; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 597; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1753; 0.097000; 0; 0.097000
Ordenado; -1; 1753; 0.008000; 1755.526000; 1755.534000
Jump; -1; 1753; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1753; 0.002000; 1755.526000; 1755.528000
Sequencial; 2879; 786; 0.018000; 0; 0.018000
Ordenado; 426; 786; 0.004000; 1755.526000; 1755.530000
Jump; 426; 786; 0.001000; 1755.526000; 1755.527000
Binaria; 428; 786; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 67; 0.097000; 0; 0.097000
Ordenado; -1; 67; 0.002000; 1755.526000; 1755.528000
Jump; -1; 67; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 67; 0.001000; 1755.526000; 1755.527000
Sequencial; 13883; 66; 0.083000; 0; 0.083000
Ordenado; 36; 66; 0.001000; 1755.526000; 1755.527000
Jump; 36; 66; 0.002000; 1755.526000; 1755.528000
Binaria; 36; 66; 0.002000; 1755.526000; 1755.528000
Sequencial; 3406; 1625; 0.022000; 0; 0.022000
Ordenado; 909; 1625; 0.007000; 1755.526000; 1755.533000
Jump; 909; 1625; 0.002000; 1755.526000; 1755.528000
Binaria; 909; 1625; 0.001000; 1755.526000; 1755.527000
Sequencial; 4075; 1410; 0.026000; 0; 0.026000
Ordenado; 793; 1410; 0.007000; 1755.526000; 1755.533000
Jump; 793; 1410; 0.002000; 1755.526000; 1755.528000
Binaria; 793; 1410; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1613; 0.101000; 0; 0.101000
Ordenado; -1; 1613; 0.007000; 1755.526000; 1755.533000
Jump; -1; 1613; 0.001000; 1755.526000; 1755.527000
Binaria; -1; 1613; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1837; 0.098000; 0; 0.098000
Ordenado; -1; 1837; 0.008000; 1755.526000; 1755.534000
Jump; -1; 1837; 0.001000; 1755.526000; 1755.527000
Binaria; -1; 1837; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 588; 0.097000; 0; 0.097000
Ordenado; -1; 588; 0.003000; 1755.526000; 1755.529000
Jump; -1; 588; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 588; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1547; 0.101000; 0; 0.101000
Ordenado; -1; 1547; 0.007000; 1755.526000; 1755.533000
Jump; -1; 1547; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1547; 0.002000; 1755.526000; 1755.528000
Sequencial; 14577; 1403; 0.087000; 0; 0.087000
Ordenado; 789; 1403; 0.007000; 1755.526000; 1755.533000
Jump; 789; 1403; 0.002000; 1755.526000; 1755.528000
Binaria; 789; 1403; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1019; 0.098000; 0; 0.098000
Ordenado; -1; 1019; 0.006000; 1755.526000; 1755.532000
Jump; -1; 1019; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1019; 0.001000; 1755.526000; 1755.527000
Sequencial; 9046; 1677; 0.056000; 0; 0.056000
Ordenado; 935; 1677; 0.008000; 1755.526000; 1755.534000
Jump; 935; 1677; 0.002000; 1755.526000; 1755.528000
Binaria; 936; 1677; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 693; 0.098000; 0; 0.098000
Ordenado; -1; 693; 0.003000; 1755.526000; 1755.529000
Jump; -1; 693; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 693; 0.002000; 1755.526000; 1755.528000
Sequencial; 11877; 1324; 0.071000; 0; 0.071000
Ordenado; 754; 1324; 0.007000; 1755.526000; 1755.533000
Jump; 754; 1324; 0.002000; 1755.526000; 1755.528000
Binaria; 754; 1324; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 960; 0.099000; 0; 0.099000
Ordenado; -1; 960; 0.004000; 1755.526000; 1755.530000
Jump; -1; 960; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 960; 0.002000; 1755.526000; 1755.528000
Sequencial; 8254; 1058; 0.051000; 0; 0.051000
Ordenado; 578; 1058; 0.005000; 1755.526000; 1755.531000
Jump; 578; 1058; 0.002000; 1755.526000; 1755.528000
Binaria; 578; 1058; 0.002000; 1755.526000; 1755.528000
Sequencial; 4482; 1972; 0.028000; 0; 0.028000
Ordenado; 1107; 1972; 0.009000; 1755.526000; 1755.535000
Jump; 1107; 1972; 0.002000; 1755.526000; 1755.528000
Binaria; 1107; 1972; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 608; 0.099000; 0; 0.099000
Ordenado; -1; 608; 0.004000; 1755.526000; 1755.530000
Jump; -1; 608; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 608; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 518; 0.101000; 0; 0.101000
Ordenado; -1; 518; 0.004000; 1755.526000; 1755.530000
Jump; -1; 518; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 518; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 478; 0.098000; 0; 0.098000
Ordenado; -1; 478; 0.003000; 1755.526000; 1755.529000
Jump; -1; 478; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 478; 0.002000; 1755.526000; 1755.528000
Sequencial; 5280; 1756; 0.032000; 0; 0.032000
Ordenado; 974; 1756; 0.008000; 1755.526000; 1755.534000
Jump; 974; 1756; 0.002000; 1755.526000; 1755.528000
Binaria; 974; 1756; 0.002000; 1755.526000; 1755.528000
Sequencial; 3616; 908; 0.023000; 0; 0.023000
Ordenado; 488; 908; 0.005000; 1755.526000; 1755.531000
Jump; 488; 908; 0.002000; 1755.526000; 1755.528000
Binaria; 488; 908; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 831; 0.096000; 0; 0.096000
Ordenado; -1; 831; 0.004000; 1755.526000; 1755.530000
Jump; -1; 831; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 831; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1297; 0.097000; 0; 0.097000
Ordenado; -1; 1297; 0.007000; 1755.526000; 1755.533000
Jump; -1; 1297; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1297; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 425; 0.098000; 0; 0.098000
Ordenado; -1; 425; 0.003000; 1755.526000; 1755.529000
Jump; -1; 425; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 425; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 156; 0.097000; 0; 0.097000
Ordenado; -1; 156; 0.002000; 1755.526000; 1755.528000
Jump; -1; 156; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 156; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 376; 0.098000; 0; 0.098000
Ordenado; -1; 376; 0.002000; 1755.526000; 1755.528000
Jump; -1; 376; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 376; 0.001000; 1755.526000; 1755.527000
Sequencial; 6756; 652; 0.041000; 0; 0.041000
Ordenado; 344; 652; 0.003000; 1755.526000; 1755.529000
Jump; 344; 652; 0.002000; 1755.526000; 1755.528000
Binaria; 344; 652; 0.002000; 1755.526000; 1755.528000
Sequencial; 291; 920; 0.003000; 0; 0.003000
Ordenado; 496; 920; 0.004000; 1755.526000; 1755.530000
Jump; 496; 920; 0.002000; 1755.526000; 1755.528000
Binaria; 496; 920; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1326; 0.097000; 0; 0.097000
Ordenado; -1; 1326; 0.006000; 1755.526000; 1755.532000
Jump; -1; 1326; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1326; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 405; 0.098000; 0; 0.098000
Ordenado; -1; 405; 0.003000; 1755.526000; 1755.529000
Jump; -1; 405; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 405; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1707; 0.099000; 0; 0.099000
Ordenado; -1; 1707; 0.008000; 1755.526000; 1755.534000
Jump; -1; 1707; 0.001000; 1755.526000; 1755.527000
Binaria; -1; 1707; 0.001000; 1755.526000; 1755.527000
Sequencial; 9804; 1393; 0.059000; 0; 0.059000
Ordenado; 786; 1393; 0.007000; 1755.526000; 1755.533000
Jump; 786; 1393; 0.002000; 1755.526000; 1755.528000
Binaria; 786; 1393; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 471; 0.098000; 0; 0.098000
Ordenado; -1; 471; 0.003000; 1755.526000; 1755.529000
Jump; -1; 471; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 471; 0.001000; 1755.526000; 1755.527000
Sequencial; 4841; 1684; 0.030000; 0; 0.030000
Ordenado; 944; 1684; 0.007000; 1755.526000; 1755.533000
Jump; 944; 1684; 0.002000; 1755.526000; 1755.528000
Binaria; 944; 1684; 0.001000; 1755.526000; 1755.527000
Sequencial; 15984; 803; 0.096000; 0; 0.096000
Ordenado; 444; 803; 0.005000; 1755.526000; 1755.531000
Jump; 444; 803; 0.002000; 1755.526000; 1755.528000
Binaria; 444; 803; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 84; 0.114000; 0; 0.114000
Ordenado; -1; 84; 0.002000; 1755.526000; 1755.528000
Jump; -1; 84; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 84; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1873; 0.098000; 0; 0.098000
Ordenado; -1; 1873; 0.009000; 1755.526000; 1755.535000
Jump; -1; 1873; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1873; 0.002000; 1755.526000; 1755.528000
Sequencial; 9690; 1743; 0.058000; 0; 0.058000
Ordenado; 970; 1743; 0.008000; 1755.526000; 1755.534000
Jump; 970; 1743; 0.002000; 1755.526000; 1755.528000
Binaria; 970; 1743; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1983; 0.098000; 0; 0.098000
Ordenado; -1; 1983; 0.008000; 1755.526000; 1755.534000
Jump; -1; 1983; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1983; 0.001000; 1755.526000; 1755.527000
Sequencial; 2200; 1277; 0.014000; 0; 0.014000
Ordenado; 727; 1277; 0.006000; 1755.526000; 1755.532000
Jump; 727; 1277; 0.002000; 1755.526000; 1755.528000
Binaria; 727; 1277; 0.001000; 1755.526000; 1755.527000
Sequencial; 13394; 1114; 0.080000; 0; 0.080000
Ordenado; 623; 1114; 0.005000; 1755.526000; 1755.531000
Jump; 623; 1114; 0.002000; 1755.526000; 1755.528000
Binaria; 623; 1114; 0.001000; 1755.526000; 1755.527000
Sequencial; 1320; 1660; 0.009000; 0; 0.009000
Ordenado; 930; 1660; 0.008000; 1755.526000; 1755.534000
Jump; 930; 1660; 0.001000; 1755.526000; 1755.527000
Binaria; 930; 1660; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 322; 0.098000; 0; 0.098000
Ordenado; -1; 322; 0.003000; 1755.526000; 1755.529000
Jump; -1; 322; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 322; 0.002000; 1755.526000; 1755.528000
Sequencial; 1082; 439; 0.008000; 0; 0.008000
Ordenado; 242; 439; 0.003000; 1755.526000; 1755.529000
Jump; 242; 439; 0.002000; 1755.526000; 1755.528000
Binaria; 242; 439; 0.002000; 1755.526000; 1755.528000
Sequencial; 14573; 973; 0.088000; 0; 0.088000
Ordenado; 531; 973; 0.006000; 1755.526000; 1755.532000
Jump; 531; 973; 0.002000; 1755.526000; 1755.528000
Binaria; 532; 973; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1380; 0.099000; 0; 0.099000
Ordenado; -1; 1380; 0.007000; 1755.526000; 1755.533000
Jump; -1; 1380; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1380; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 763; 0.098000; 0; 0.098000
Ordenado; -1; 763; 0.004000; 1755.526000; 1755.530000
Jump; -1; 763; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 763; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1933; 0.098000; 0; 0.098000
Ordenado; -1; 1933; 0.009000; 1755.526000; 1755.535000
Jump; -1; 1933; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1933; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 250; 0.098000; 0; 0.098000
Ordenado; -1; 250; 0.002000; 1755.526000; 1755.528000
Jump; -1; 250; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 250; 0.002000; 1755.526000; 1755.528000
Sequencial; 13515; 1594; 0.081000; 0; 0.081000
Ordenado; 888; 1594; 0.007000; 1755.526000; 1755.533000
Jump; 888; 1594; 0.002000; 1755.526000; 1755.528000
Binaria; 888; 1594; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1690; 0.098000; 0; 0.098000
Ordenado; -1; 1690; 0.008000; 1755.526000; 1755.534000
Jump; -1; 1690; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1690; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1159; 0.098000; 0; 0.098000
Ordenado; -1; 1159; 0.006000; 1755.526000; 1755.532000
Jump; -1; 1159; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1159; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 425; 0.098000; 0; 0.098000
Ordenado; -1; 425; 0.003000; 1755.526000; 1755.529000
Jump; -1; 425; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 425; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 987; 0.098000; 0; 0.098000
Ordenado; -1; 987; 0.005000; 1755.526000; 1755.531000
Jump; -1; 987; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 987; 0.001000; 1755.526000; 1755.527000
Sequencial; 13681; 1936; 0.082000; 0; 0.082000
Ordenado; 1093; 1936; 0.009000; 1755.526000; 1755.535000
Jump; 1093; 1936; 0.002000; 1755.526000; 1755.528000
Binaria; 1093; 1936; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 582; 0.097000; 0; 0.097000
Ordenado; -1; 582; 0.004000; 1755.526000; 1755.530000
Jump; -1; 582; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 582; 0.002000; 1755.526000; 1755.528000
Sequencial; 103; 1715; 0.002000; 0; 0.002000
Ordenado; 956; 1715; 0.008000; 1755.526000; 1755.534000
Jump; 956; 1715; 0.001000; 1755.526000; 1755.527000
Binaria; 956; 1715; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 588; 0.099000; 0; 0.099000
Ordenado; -1; 588; 0.004000; 1755.526000; 1755.530000
Jump; -1; 588; 0.001000; 1755.526000; 1755.527000
Binaria; -1; 588; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1854; 0.097000; 0; 0.097000
Ordenado; -1; 1854; 0.009000; 1755.526000; 1755.535000
Jump; -1; 1854; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1854; 0.001000; 1755.526000; 1755.527000
Sequencial; 10196; 1041; 0.062000; 0; 0.062000
Ordenado; 569; 1041; 0.005000; 1755.526000; 1755.531000
Jump; 569; 1041; 0.001000; 1755.526000; 1755.527000
Binaria; 569; 1041; 0.001000; 1755.526000; 1755.527000
Sequencial; 8131; 1346; 0.049000; 0; 0.049000
Ordenado; 767; 1346; 0.006000; 1755.526000; 1755.532000
Jump; 767; 1346; 0.002000; 1755.526000; 1755.528000
Binaria; 768; 1346; 0.002000; 1755.526000; 1755.528000
Sequencial; 9537; 1913; 0.057000; 0; 0.057000
Ordenado; 1085; 1913; 0.008000; 1755.526000; 1755.534000
Jump; 1085; 1913; 0.002000; 1755.526000; 1755.528000
Binaria; 1085; 1913; 0.001000; 1755.526000; 1755.527000
Sequencial; 2879; 786; 0.018000; 0; 0.018000
Ordenado; 426; 786; 0.004000; 1755.526000; 1755.530000
Jump; 426; 786; 0.001000; 1755.526000; 1755.527000
Binaria; 428; 786; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 169; 0.098000; 0; 0.098000
Ordenado; -1; 169; 0.002000; 1755.526000; 1755.528000
Jump; -1; 169; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 169; 0.001000; 1755.526000; 1755.527000
Sequencial; 13712; 1950; 0.083000; 0; 0.083000
Ordenado; 1098; 1950; 0.009000; 1755.526000; 1755.535000
Jump; 1098; 1950; 0.001000; 1755.526000; 1755.527000
Binaria; 1098; 1950; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1941; 0.098000; 0; 0.098000
Ordenado; -1; 1941; 0.009000; 1755.526000; 1755.535000
Jump; -1; 1941; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1941; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 254; 0.135000; 0; 0.135000
Ordenado; -1; 254; 0.002000; 1755.526000; 1755.528000
Jump; -1; 254; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 254; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1823; 0.099000; 0; 0.099000
Ordenado; -1; 1823; 0.009000; 1755.526000; 1755.535000
Jump; -1; 1823; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1823; 0.002000; 1755.526000; 1755.528000
Sequencial; 7359; 1685; 0.045000; 0; 0.045000
Ordenado; 945; 1685; 0.008000; 1755.526000; 1755.534000
Jump; 945; 1685; 0.002000; 1755.526000; 1755.528000
Binaria; 945; 1685; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 589; 0.098000; 0; 0.098000
Ordenado; -1; 589; 0.004000; 1755.526000; 1755.530000
Jump; -1; 589; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 589; 0.002000; 1755.526000; 1755.528000
Sequencial; -1; 1452; 0.097000; 0; 0.097000
Ordenado; -1; 1452; 0.007000; 1755.526000; 1755.533000
Jump; -1; 1452; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1452; 0.001000; 1755.526000; 1755.527000
Sequencial; -1; 1151; 0.098000; 0; 0.098000
Ordenado; -1; 1151; 0.006000; 1755.526000; 1755.532000
Jump; -1; 1151; 0.002000; 1755.526000; 1755.528000
Binaria; -1; 1151; 0.002000; 1755.526000; 1755.528000
