Busca;Posicao;Valor_Pesquisado;Tempo_Resposta;Tempo_Ordenar_Vetor;Tempo_Total_Busca
Ordenado; -1; 1504; 0.005000; 428.220000; 428.225000
Jump; -1; 1504; 0.002000; 428.220000; 428.222000
Binaria; -1; 1504; 0.002000; 428.220000; 428.222000
Sequencial; -1; 289; 0.049000; 0; 0.049000
Ordenado; -1; 289; 0.002000; 428.220000; 428.222000
Jump; -1; 289; 0.001000; 428.220000; 428.221000
Binaria; -1; 289; 0.002000; 428.220000; 428.222000
Sequencial; -1; 227; 0.050000; 0; 0.050000
Ordenado; -1; 227; 0.002000; 428.220000; 428.222000
Jump; -1; 227; 0.002000; 428.220000; 428.222000
Binaria; -1; 227; 0.001000; 428.220000; 428.221000
Sequencial; -1; 340; 0.050000; 0; 0.050000
Ordenado; -1; 340; 0.003000; 428.220000; 428.223000
Jump; -1; 340; 0.001000; 428.220000; 428.221000
Binaria; -1; 340; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1089; 0.050000; 0; 0.050000
Ordenado; -1; 1089; 0.004000; 428.220000; 428.224000
Jump; -1; 1089; 0.002000; 428.220000; 428.222000
Binaria; -1; 1089; 0.002000; 428.220000; 428.222000
Sequencial; -1; 566; 0.049000; 0; 0.049000
Ordenado; -1; 566; 0.003000; 428.220000; 428.223000
Jump; -1; 566; 0.002000; 428.220000; 428.222000
Binaria; -1; 566; 0.001000; 428.220000; 428.221000
Sequencial; -1; 1436; 0.050000; 0; 0.050000
Ordenado; -1; 1436; 0.006000; 428.220000; 428.226000
Jump; -1; 1436; 0.002000; 428.220000; 428.222000
Binaria; -1; 1436; 0.002000; 428.220000; 428.222000
Sequencial; 4832; 867; 0.030000; 0; 0.030000
Ordenado; 348; 867; 0.004000; 428.220000; 428.224000
Jump; 348; 867; 0.002000; 428.220000; 428.222000
Binaria; 348; 867; 0.001000; 428.220000; 428.221000
Sequencial; -1; 1597; 0.050000; 0; 0.050000
Ordenado; -1; 1597; 0.006000; 428.220000; 428.226000
Jump; -1; 1597; 0.002000; 428.220000; 428.222000
Binaria; -1; 1597; 0.001000; 428.220000; 428.221000
Sequencial; 1042; 645; 0.008000; 0; 0.008000
Ordenado; 270; 645; 0.003000; 428.220000; 428.223000
Jump; 270; 645; 0.001000; 428.220000; 428.221000
Binaria; 270; 645; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1837; 0.050000; 0; 0.050000
Ordenado; -1; 1837; 0.007000; 428.220000; 428.227000
Jump; -1; 1837; 0.002000; 428.220000; 428.222000
Binaria; -1; 1837; 0.002000; 428.220000; 428.222000
Sequencial; 1233; 1366; 0.008000; 0; 0.008000
Ordenado; 570; 1366; 0.005000; 428.220000; 428.225000
Jump; 570; 1366; 0.002000; 428.220000; 428.222000
Binaria; 572; 1366; 0.001000; 428.220000; 428.221000
Sequencial; 3604; 355; 0.023000; 0; 0.023000
Ordenado; 146; 355; 0.002000; 428.220000; 428.222000
Jump; 146; 355; 0.002000; 428.220000; 428.222000
Binaria; 146; 355; 0.001000; 428.220000; 428.221000
Sequencial; 2561; 1063; 0.016000; 0; 0.016000
Ordenado; 425; 1063; 0.004000; 428.220000; 428.224000
Jump; 425; 1063; 0.002000; 428.220000; 428.222000
Binaria; 425; 1063; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1237; 0.049000; 0; 0.049000
Ordenado; -1; 1237; 0.005000; 428.220000; 428.225000
Jump; -1; 1237; 0.002000; 428.220000; 428.222000
Binaria; -1; 1237; 0.001000; 428.220000; 428.221000
Sequencial; -1; 1323; 0.050000; 0; 0.050000
Ordenado; -1; 1323; 0.005000; 428.220000; 428.225000
Jump; -1; 1323; 0.002000; 428.220000; 428.222000
Binaria; -1; 1323; 0.002000; 428.220000; 428.222000
Sequencial; 925; 607; 0.006000; 0; 0.006000
Ordenado; 254; 607; 0.003000; 428.220000; 428.223000
Jump; 254; 607; 0.002000; 428.220000; 428.222000
Binaria; 254; 607; 0.001000; 428.220000; 428.221000
Sequencial; -1; 215; 0.051000; 0; 0.051000
Ordenado; -1; 215; 0.002000; 428.220000; 428.222000
Jump; -1; 215; 0.002000; 428.220000; 428.222000
Binaria; -1; 215; 0.001000; 428.220000; 428.221000
Sequencial; 1501; 1244; 0.010000; 0; 0.010000
Ordenado; 520; 1244; 0.005000; 428.220000; 428.225000
Jump; 520; 1244; 0.002000; 428.220000; 428.222000
Binaria; 520; 1244; 0.001000; 428.220000; 428.221000
Sequencial; -1; 1732; 0.050000; 0; 0.050000
Ordenado; -1; 1732; 0.006000; 428.220000; 428.226000
Jump; -1; 1732; 0.002000; 428.220000; 428.222000
Binaria; -1; 1732; 0.002000; 428.220000; 428.222000
Sequencial; -1; 575; 0.061000; 0; 0.061000
Ordenado; -1; 575; 0.004000; 428.220000; 428.224000
Jump; -1; 575; 0.003000; 428.220000; 428.223000
Binaria; -1; 575; 0.002000; 428.220000; 428.222000
Sequencial; -1; 518; 0.049000; 0; 0.049000
Ordenado; -1; 518; 0.002000; 428.220000; 428.222000
Jump; -1; 518; 0.002000; 428.220000; 428.222000
Binaria; -1; 518; 0.001000; 428.220000; 428.221000
Sequencial; 4476; 385; 0.028000; 0; 0.028000
Ordenado; 163; 385; 0.002000; 428.220000; 428.222000
Jump; 163; 385; 0.002000; 428.220000; 428.222000
Binaria; 163; 385; 0.001000; 428.220000; 428.221000
Sequencial; -1; 1751; 0.049000; 0; 0.049000
Ordenado; -1; 1751; 0.007000; 428.220000; 428.227000
Jump; -1; 1751; 0.002000; 428.220000; 428.222000
Binaria; -1; 1751; 0.002000; 428.220000; 428.222000
Sequencial; -1; 999; 0.049000; 0; 0.049000
Ordenado; -1; 999; 0.004000; 428.220000; 428.224000
Jump; -1; 999; 0.002000; 428.220000; 428.222000
Binaria; -1; 999; 0.002000; 428.220000; 428.222000
Sequencial; 169; 1515; 0.015000; 0; 0.015000
Ordenado; 646; 1515; 0.005000; 428.220000; 428.225000
Jump; 646; 1515; 0.001000; 428.220000; 428.221000
Binaria; 646; 1515; 0.001000; 428.220000; 428.221000
Sequencial; -1; 751; 0.050000; 0; 0.050000
Ordenado; -1; 751; 0.003000; 428.220000; 428.223000
Jump; -1; 751; 0.002000; 428.220000; 428.222000
Binaria; -1; 751; 0.002000; 428.220000; 428.222000
Sequencial; 3849; 1836; 0.024000; 0; 0.024000
Ordenado; 798; 1836; 0.007000; 428.220000; 428.227000
Jump; 798; 1836; 0.002000; 428.220000; 428.222000
Binaria; 798; 1836; 0.002000; 428.220000; 428.222000
Sequencial; 4500; 883; 0.027000; 0; 0.027000
Ordenado; 358; 883; 0.004000; 428.220000; 428.224000
Jump; 358; 883; 0.002000; 428.220000; 428.222000
Binaria; 358; 883; 0.001000; 428.220000; 428.221000
Sequencial; 1056; 74; 0.008000; 0; 0.008000
Ordenado; 36; 74; 0.001000; 428.220000; 428.221000
Jump; 36; 74; 0.002000; 428.220000; 428.222000
Binaria; 36; 74; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1475; 0.050000; 0; 0.050000
Ordenado; -1; 1475; 0.006000; 428.220000; 428.226000
Jump; -1; 1475; 0.002000; 428.220000; 428.222000
Binaria; -1; 1475; 0.002000; 428.220000; 428.222000
Sequencial; 8151; 388; 0.049000; 0; 0.049000
Ordenado; 164; 388; 0.002000; 428.220000; 428.222000
Jump; 164; 388; 0.002000; 428.220000; 428.222000
Binaria; 164; 388; 0.001000; 428.220000; 428.221000
Sequencial; 1291; 716; 0.009000; 0; 0.009000
Ordenado; 304; 716; 0.003000; 428.220000; 428.223000
Jump; 304; 716; 0.001000; 428.220000; 428.221000
Binaria; 304; 716; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1703; 0.049000; 0; 0.049000
Ordenado; -1; 1703; 0.006000; 428.220000; 428.226000
Jump; -1; 1703; 0.001000; 428.220000; 428.221000
Binaria; -1; 1703; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1080; 0.050000; 0; 0.050000
Ordenado; -1; 1080; 0.005000; 428.220000; 428.225000
Jump; -1; 1080; 0.002000; 428.220000; 428.222000
Binaria; -1; 1080; 0.001000; 428.220000; 428.221000
Sequencial; -1; 157; 0.050000; 0; 0.050000
Ordenado; -1; 157; 0.002000; 428.220000; 428.222000
Jump; -1; 157; 0.002000; 428.220000; 428.222000
Binaria; -1; 157; 0.002000; 428.220000; 428.222000
Sequencial; -1; 621; 0.049000; 0; 0.049000
Ordenado; -1; 621; 0.003000; 428.220000; 428.223000
Jump; -1; 621; 0.002000; 428.220000; 428.222000
Binaria; -1; 621; 0.001000; 428.220000; 428.221000
Sequencial; -1; 868; 0.049000; 0; 0.049000
Ordenado; -1; 868; 0.004000; 428.220000; 428.224000
Jump; -1; 868; 0.001000; 428.220000; 428.221000
Binaria; -1; 868; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1024; 0.050000; 0; 0.050000
Ordenado; -1; 1024; 0.004000; 428.220000; 428.224000
Jump; -1; 1024; 0.002000; 428.220000; 428.222000
Binaria; -1; 1024; 0.002000; 428.220000; 428.222000
Sequencial; -1; 570; 0.050000; 0; 0.050000
Ordenado; -1; 570; 0.003000; 428.220000; 428.223000
Jump; -1; 570; 0.002000; 428.220000; 428.222000
Binaria; -1; 570; 0.001000; 428.220000; 428.221000
Sequencial; 4834; 1866; 0.030000; 0; 0.030000
Ordenado; 809; 1866; 0.007000; 428.220000; 428.227000
Jump; 809; 1866; 0.002000; 428.220000; 428.222000
Binaria; 809; 1866; 0.002000; 428.220000; 428.222000
Sequencial; 3242; 1213; 0.021000; 0; 0.021000
Ordenado; 496; 1213; 0.005000; 428.220000; 428.225000
Jump; 496; 1213; 0.002000; 428.220000; 428.222000
Binaria; 496; 1213; 0.001000; 428.220000; 428.221000
Sequencial; -1; 288; 0.051000; 0; 0.051000
Ordenado; -1; 288; 0.002000; 428.220000; 428.222000
Jump; -1; 288; 0.002000; 428.220000; 428.222000
Binaria; -1; 288; 0.001000; 428.220000; 428.221000
Sequencial; -1; 221; 0.050000; 0; 0.050000
Ordenado; -1; 221; 0.002000; 428.220000; 428.222000
Jump; -1; 221; 0.001000; 428.220000; 428.221000
Binaria; -1; 221; 0.001000; 428.220000; 428.221000
Sequencial; -1; 276; 0.049000; 0; 0.049000
Ordenado; -1; 276; 0.002000; 428.220000; 428.222000
Jump; -1; 276; 0.002000; 428.220000; 428.222000
Binaria; -1; 276; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1878; 0.050000; 0; 0.050000
Ordenado; -1; 1878; 0.007000; 428.220000; 428.227000
Jump; -1; 1878; 0.002000; 428.220000; 428.222000
Binaria; -1; 1878; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1896; 0.049000; 0; 0.049000
Ordenado; -1; 1896; 0.007000; 428.220000; 428.227000
Jump; -1; 1896; 0.002000; 428.220000; 428.222000
Binaria; -1; 1896; 0.001000; 428.220000; 428.221000
Sequencial; -1; 884; 0.050000; 0; 0.050000
Ordenado; -1; 884; 0.003000; 428.220000; 428.223000
Jump; -1; 884; 0.002000; 428.220000; 428.222000
Binaria; -1; 884; 0.002000; 428.220000; 428.222000
Sequencial; -1; 445; 0.049000; 0; 0.049000
Ordenado; -1; 445; 0.002000; 428.220000; 428.222000
Jump; -1; 445; 0.001000; 428.220000; 428.221000
Binaria; -1; 445; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1492; 0.050000; 0; 0.050000
Ordenado; -1; 1492; 0.006000; 428.220000; 428.226000
Jump; -1; 1492; 0.002000; 428.220000; 428.222000
Binaria; -1; 1492; 0.001000; 428.220000; 428.221000
Sequencial; 2738; 968; 0.017000; 0; 0.017000
Ordenado; 387; 968; 0.003000; 428.220000; 428.223000
Jump; 387; 968; 0.001000; 428.220000; 428.221000
Binaria; 387; 968; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1372; 0.049000; 0; 0.049000
Ordenado; -1; 1372; 0.006000; 428.220000; 428.226000
Jump; -1; 1372; 0.002000; 428.220000; 428.222000
Binaria; -1; 1372; 0.002000; 428.220000; 428.222000
Sequencial; 5346; 11; 0.032000; 0; 0.032000
Ordenado; 8; 11; 0.001000; 428.220000; 428.221000
Jump; 8; 11; 0.002000; 428.220000; 428.222000
Binaria; 8; 11; 0.002000; 428.220000; 428.222000
Sequencial; 782; 1706; 0.005000; 0; 0.005000
Ordenado; 725; 1706; 0.006000; 428.220000; 428.226000
Jump; 725; 1706; 0.002000; 428.220000; 428.222000
Binaria; 725; 1706; 0.001000; 428.220000; 428.221000
Sequencial; 1483; 1123; 0.010000; 0; 0.010000
Ordenado; 442; 1123; 0.005000; 428.220000; 428.225000
Jump; 442; 1123; 0.001000; 428.220000; 428.221000
Binaria; 442; 1123; 0.001000; 428.220000; 428.221000
Sequencial; -1; 1362; 0.050000; 0; 0.050000
Ordenado; -1; 1362; 0.005000; 428.220000; 428.225000
Jump; -1; 1362; 0.002000; 428.220000; 428.222000
Binaria; -1; 1362; 0.002000; 428.220000; 428.222000
Sequencial; 3789; 1221; 0.023000; 0; 0.023000
Ordenado; 504; 1221; 0.005000; 428.220000; 428.225000
Jump; 504; 1221; 0.002000; 428.220000; 428.222000
Binaria; 504; 1221; 0.001000; 428.220000; 428.221000
Sequencial; -1; 227; 0.050000; 0; 0.050000
Ordenado; -1; 227; 0.002000; 428.220000; 428.222000
Jump; -1; 227; 0.002000; 428.220000; 428.222000
Binaria; -1; 227; 0.002000; 428.220000; 428.222000
Sequencial; -1; 1198; 0.049000; 0; 0.049000
Ordenado; -1; 1198; 0.005000; 428.220000; 428.225000
Jump; -1; 1198; 0.001000; 428.220000; 428.221000
Binaria; -1; 1198; 0.001000; 428.220000; 428.221000
Sequencial; -1; 456; 0.050000; 0; 0.050000
Ordenado; -1; 456; 0.003000; 428.220000; 428.223000
Jump; -1; 456; 0.002000; 428.220000; 428.222000
Binaria; -1; 456; 0.001000; 428.220000; 428.221000
